Date,Open,High,Low,Close,Adj Close,Volume
2021-09-16,5873.0,5913.85009765625,5809.89990234375,5822.5,5822.5,1105900
2021-09-17,5836.35009765625,5841.75,5615.5498046875,5683.85009765625,5683.85009765625,1913500
2021-09-20,5565.2001953125,5567.0498046875,5288.14990234375,5309.0,5309.0,2256500
2021-09-21,5321.9501953125,5453.4501953125,5268.9501953125,5444.4501953125,5444.4501953125,2157700
2021-09-22,5466.85009765625,5558.35009765625,5431.35009765625,5524.64990234375,5524.64990234375,1893200
2021-09-23,5607.7001953125,5627.0498046875,5579.5,5616.0498046875,5616.0498046875,1484900
2021-09-24,5621.9501953125,5627.2998046875,5449.7001953125,5498.2001953125,5498.2001953125,1507600
2021-09-27,5501.39990234375,5544.7998046875,5478.85009765625,5504.4501953125,5504.4501953125,1169800
2021-09-28,5522.10009765625,5587.0498046875,5497.5,5534.60009765625,5534.60009765625,1398600
2021-09-29,5502.89990234375,5691.25,5492.14990234375,5661.25,5661.25,2974900
2021-09-30,5686.10009765625,5733.10009765625,5596.5,5611.25,5611.25,2233500
2021-10-01,5571.0,5674.75,5524.25,5638.7998046875,5638.7998046875,1829600
2021-10-04,5669.7001953125,5816.10009765625,5611.7998046875,5807.35009765625,5807.35009765625,3074700
2021-10-05,5777.14990234375,5861.7001953125,5773.5498046875,5800.2998046875,5800.2998046875,2171600
2021-10-06,5825.10009765625,5859.2998046875,5606.9501953125,5627.35009765625,5627.35009765625,2244100
2021-10-07,5697.89990234375,5705.25,5643.7998046875,5659.9501953125,5659.9501953125,1093200
2021-10-08,5702.35009765625,5791.64990234375,5663.85009765625,5681.4501953125,5681.4501953125,1257600
2021-10-11,5718.7998046875,5806.7001953125,5707.64990234375,5766.39990234375,5766.39990234375,1331800
2021-10-12,5798.5,5837.14990234375,5720.60009765625,5829.35009765625,5829.35009765625,1546900
2021-10-13,5845.60009765625,5971.75,5812.2998046875,5914.64990234375,5914.64990234375,2382100
2021-10-14,5978.75,6079.5498046875,5954.9501953125,6019.2001953125,6019.2001953125,2386500
2021-10-18,6157.2001953125,6300.4501953125,6133.5498046875,6253.10009765625,6253.10009765625,4898200
2021-10-19,6312.2001953125,6312.2001953125,6061.2001953125,6099.35009765625,6099.35009765625,2349300
2021-10-20,6085.89990234375,6085.89990234375,5919.0498046875,5974.0,5974.0,1706500
2021-10-21,6019.5498046875,6040.10009765625,5782.75,5868.39990234375,5868.39990234375,1790700
2021-10-22,5865.25,5877.85009765625,5645.25,5690.10009765625,5690.10009765625,1718500
2021-10-25,5715.25,5747.5,5561.64990234375,5679.64990234375,5679.64990234375,1483100
2021-10-26,5702.89990234375,5846.5,5694.2998046875,5830.64990234375,5830.64990234375,1394800
2021-10-27,5833.2001953125,5855.5498046875,5722.5498046875,5741.89990234375,5741.89990234375,1364800
2021-10-28,5654.9501953125,5668.89990234375,5521.64990234375,5544.5498046875,5544.5498046875,2348900
2021-10-29,5534.0498046875,5660.5,5482.2998046875,5563.39990234375,5563.39990234375,1955500
2021-11-01,5648.5,5746.60009765625,5616.89990234375,5733.75,5733.75,3165200
2021-11-02,5764.64990234375,5764.75,5634.9501953125,5643.14990234375,5643.14990234375,1441700
2021-11-03,5671.85009765625,5714.89990234375,5647.4501953125,5695.4501953125,5695.4501953125,1231500
2021-11-04,5728.2998046875,5737.39990234375,5688.2001953125,5697.9501953125,5697.9501953125,219100
2021-11-08,5751.10009765625,5787.2998046875,5634.9501953125,5780.4501953125,5780.4501953125,1403700
2021-11-09,5777.9501953125,5812.60009765625,5737.4501953125,5761.60009765625,5761.60009765625,1726300
2021-11-10,5739.5498046875,5754.2001953125,5626.7998046875,5660.4501953125,5660.4501953125,1972700
2021-11-11,5665.25,5723.4501953125,5644.89990234375,5681.0,5681.0,1273300
2021-11-12,5759.60009765625,5765.75,5670.0,5728.7001953125,5728.7001953125,1650600
2021-11-15,5754.75,5761.25,5618.10009765625,5624.2998046875,5624.2998046875,1271200
2021-11-16,5629.25,5687.5,5568.60009765625,5586.35009765625,5586.35009765625,1129900
2021-11-17,5563.85009765625,5618.64990234375,5546.5,5568.10009765625,5568.10009765625,1138900
2021-11-18,5589.2998046875,5603.0498046875,5405.35009765625,5423.89990234375,5423.89990234375,1918800
2021-11-22,5433.0498046875,5478.7998046875,5327.39990234375,5421.60009765625,5421.60009765625,1797700
2021-11-23,5438.7001953125,5619.9501953125,5436.9501953125,5600.39990234375,5600.39990234375,5030800
2021-11-24,5613.75,5687.35009765625,5564.7998046875,5602.60009765625,5602.60009765625,1451700
2021-11-25,5611.14990234375,5642.7998046875,5548.25,5624.0,5624.0,1678300
2021-11-26,5545.0,5572.7998046875,5309.0,5323.75,5323.75,2301100
2021-11-29,5312.0,5394.7998046875,5177.7998046875,5304.7001953125,5304.7001953125,1811600
2021-11-30,5308.35009765625,5400.2998046875,5174.0,5201.7001953125,5201.7001953125,2151600
2021-12-01,5274.35009765625,5338.5,5219.7998046875,5322.2001953125,5322.2001953125,1457400
2021-12-02,5332.7998046875,5416.35009765625,5282.0,5405.0498046875,5405.0498046875,1513600
2021-12-03,5404.14990234375,5460.39990234375,5378.0,5392.39990234375,5392.39990234375,1600400
2021-12-06,5393.14990234375,5465.39990234375,5313.60009765625,5327.89990234375,5327.89990234375,1572100
2021-12-07,5390.4501953125,5516.14990234375,5383.25,5494.4501953125,5494.4501953125,2271100
2021-12-08,5535.7001953125,5601.25,5493.7998046875,5594.89990234375,5594.89990234375,1727200
2021-12-09,5625.64990234375,5642.39990234375,5561.2001953125,5629.7998046875,5629.7998046875,1413500
2021-12-10,5608.10009765625,5677.10009765625,5601.0,5658.89990234375,5658.89990234375,1211700
2021-12-13,5738.9501953125,5758.85009765625,5635.2998046875,5642.7998046875,5642.7998046875,1832500
2021-12-14,5620.0,5705.5498046875,5605.89990234375,5666.7998046875,5666.7998046875,1379600
2021-12-15,5671.64990234375,5701.7001953125,5593.9501953125,5604.10009765625,5604.10009765625,1097800
2021-12-16,5646.85009765625,5663.64990234375,5556.0498046875,5597.14990234375,5597.14990234375,1025200
2021-12-17,5576.7001953125,5590.2998046875,5466.35009765625,5476.7998046875,5476.7998046875,1227600
2021-12-20,5400.10009765625,5409.2001953125,5195.35009765625,5269.60009765625,5269.60009765625,1389400
2021-12-21,5328.35009765625,5488.2001953125,5321.39990234375,5424.60009765625,5424.60009765625,1269600
2021-12-22,5469.9501953125,5527.75,5461.60009765625,5521.10009765625,5521.10009765625,990400
2021-12-23,5560.60009765625,5603.9501953125,5498.4501953125,5519.89990234375,5519.89990234375,987500
2021-12-24,5541.2998046875,5542.9501953125,5433.2001953125,5492.7001953125,5492.7001953125,849800
2021-12-27,5477.64990234375,5498.0,5431.2001953125,5489.4501953125,5489.4501953125,681200
2021-12-28,5520.89990234375,5548.39990234375,5502.7001953125,5538.7001953125,5538.7001953125,568600
2021-12-29,5523.7001953125,5538.5,5450.89990234375,5480.5498046875,5480.5498046875,776400
2021-12-30,5480.2998046875,5508.2001953125,5407.4501953125,5416.64990234375,5416.64990234375,977000
2021-12-31,5436.14990234375,5547.7001953125,5436.14990234375,5521.75,5521.75,943900
2022-01-03,5529.9501953125,5640.7001953125,5526.14990234375,5628.10009765625,5628.10009765625,1068200
2022-01-04,5663.7998046875,5670.89990234375,5559.89990234375,5606.85009765625,5606.85009765625,1278700
2022-01-05,5600.60009765625,5691.89990234375,5583.25,5684.14990234375,5684.14990234375,1231400
2022-01-06,5667.10009765625,5706.9501953125,5626.2001953125,5656.0,5656.0,1217300
2022-01-07,5677.0,5701.7998046875,5627.85009765625,5684.85009765625,5684.85009765625,1255500
2022-01-10,5714.64990234375,5729.35009765625,5666.10009765625,5718.7998046875,5718.7998046875,1168100
2022-01-11,5692.35009765625,5707.64990234375,5602.89990234375,5610.35009765625,5610.35009765625,1748600
2022-01-12,5669.9501953125,5699.39990234375,5653.9501953125,5685.0,5685.0,1141300
2022-01-13,5715.7001953125,5896.0498046875,5704.60009765625,5882.75,5882.75,1789600
2022-01-14,5857.75,5901.89990234375,5829.60009765625,5871.39990234375,5871.39990234375,956400
2022-01-17,5879.5498046875,5921.7998046875,5791.2998046875,5888.39990234375,5888.39990234375,1355200
2022-01-18,5908.2001953125,5912.85009765625,5736.75,5755.14990234375,5755.14990234375,1015900
2022-01-19,5751.7998046875,5830.75,5704.89990234375,5801.10009765625,5801.10009765625,1472400
2022-01-20,5814.75,5870.5498046875,5789.0498046875,5831.14990234375,5831.14990234375,1210500
2022-01-21,5800.64990234375,5824.75,5663.85009765625,5719.5498046875,5719.5498046875,1485100
2022-01-24,5669.0498046875,5669.60009765625,5382.2001953125,5420.4501953125,5420.4501953125,1538700
2022-01-25,5381.5,5512.75,5351.89990234375,5485.14990234375,5485.14990234375,1142900
2022-01-27,5411.2001953125,5491.4501953125,5329.7001953125,5445.89990234375,5445.89990234375,1345700
2022-01-28,5497.7001953125,5610.7001953125,5452.0498046875,5466.0498046875,5466.0498046875,1305600
2022-01-31,5543.0,5544.0,5463.4501953125,5473.4501953125,5473.4501953125,944600
2022-02-01,5530.5498046875,5736.9501953125,5479.10009765625,5719.39990234375,5719.39990234375,1797000
2022-02-02,5763.0,5785.75,5715.75,5779.7001953125,5779.7001953125,1435600
2022-02-03,5741.5498046875,5819.14990234375,5725.14990234375,5761.60009765625,5761.60009765625,1276100
2022-02-04,5766.9501953125,5882.0498046875,5763.39990234375,5829.5,5829.5,1606200
2022-02-07,5837.75,5935.2001953125,5794.64990234375,5829.0,5829.0,1494900
2022-02-08,5867.9501953125,5912.5,5730.7001953125,5875.60009765625,5875.60009765625,1719700
2022-02-09,5914.25,6001.2001953125,5881.39990234375,5985.0,5985.0,1883500
2022-02-10,6015.5,6081.9501953125,6000.9501953125,6059.4501953125,6059.4501953125,2218100
2022-02-11,6022.4501953125,6076.9501953125,5982.5,6023.7998046875,6023.7998046875,1275100
2022-02-14,5892.75,5913.5,5702.4501953125,5719.0,5719.0,1345400
2022-02-15,5764.2001953125,5858.64990234375,5615.25,5845.5,5845.5,1524000
2022-02-16,5878.14990234375,5887.7998046875,5788.14990234375,5812.14990234375,5812.14990234375,1015100
2022-02-17,5842.0498046875,5870.64990234375,5776.4501953125,5793.39990234375,5793.39990234375,855200
2022-02-18,5779.89990234375,5844.39990234375,5761.25,5778.39990234375,5778.39990234375,914100
2022-02-21,5753.5,5767.4501953125,5646.75,5658.9501953125,5658.9501953125,1001900
2022-02-22,5540.25,5609.2001953125,5476.7001953125,5595.89990234375,5595.89990234375,1412900
2022-02-23,5635.7001953125,5655.2001953125,5599.2998046875,5608.89990234375,5608.89990234375,1138800
2022-02-24,5427.14990234375,5535.9501953125,5293.39990234375,5313.64990234375,5313.64990234375,2269400
2022-02-25,5426.89990234375,5647.39990234375,5421.39990234375,5618.7001953125,5618.7001953125,1690900
2022-02-28,5586.5,5909.14990234375,5554.4501953125,5896.85009765625,5896.85009765625,2167900
2022-03-02,5902.25,6173.10009765625,5897.2001953125,6136.7001953125,6136.7001953125,3192800
2022-03-03,6254.35009765625,6294.64990234375,6169.5498046875,6210.25,6210.25,2996000
2022-03-04,6199.5,6269.0,5993.5498046875,6010.14990234375,6010.14990234375,2336100
2022-03-07,6014.2998046875,6156.9501953125,5988.4501953125,6136.14990234375,6136.14990234375,2109800
2022-03-08,6161.64990234375,6161.64990234375,5959.75,6045.2998046875,6045.2998046875,2024600
2022-03-09,6045.89990234375,6090.85009765625,5981.75,6024.60009765625,6024.60009765625,1304300
2022-03-10,6017.7001953125,6172.7001953125,5957.10009765625,6161.9501953125,6161.9501953125,1850300
2022-03-11,6175.60009765625,6275.5498046875,6151.89990234375,6190.0498046875,6190.0498046875,1541300
2022-03-14,6187.25,6205.2998046875,6093.2998046875,6161.0498046875,6161.0498046875,1218500
2022-03-15,6113.39990234375,6116.2998046875,5868.85009765625,5910.10009765625,5910.10009765625,1530700
2022-03-16,5973.85009765625,6082.0498046875,5960.9501953125,6065.7001953125,6065.7001953125,1195100
2022-03-17,6117.25,6230.2998046875,6101.5498046875,6183.7998046875,6183.7998046875,2179900
2022-03-21,6236.7998046875,6358.39990234375,6233.35009765625,6276.35009765625,6276.35009765625,1828400
2022-03-22,6326.89990234375,6382.60009765625,6244.10009765625,6323.7001953125,6323.7001953125,1447200
2022-03-23,6387.85009765625,6444.14990234375,6283.89990234375,6399.9501953125,6399.9501953125,2263700
2022-03-24,6407.85009765625,6536.39990234375,6404.5,6498.2001953125,6498.2001953125,1761500
2022-03-25,6518.4501953125,6565.4501953125,6458.64990234375,6500.2001953125,6500.2001953125,1310000
2022-03-28,6497.9501953125,6580.2998046875,6467.85009765625,6559.39990234375,6559.39990234375,1281500
2022-03-29,6582.10009765625,6617.85009765625,6508.60009765625,6571.85009765625,6571.85009765625,1113600
2022-03-30,6561.2998046875,6561.2998046875,6417.4501953125,6428.9501953125,6428.9501953125,1290300
2022-03-31,6445.0498046875,6471.2001953125,6405.64990234375,6423.7001953125,6423.7001953125,1404700
2022-04-01,6439.39990234375,6537.0498046875,6432.4501953125,6477.2001953125,6477.2001953125,1165600
2022-04-04,6491.64990234375,6634.7001953125,6481.7001953125,6606.10009765625,6606.10009765625,1444500
2022-04-05,6648.5,6678.0498046875,6602.4501953125,6640.4501953125,6640.4501953125,1155600
2022-04-06,6628.9501953125,6770.0498046875,6616.2998046875,6730.0,6730.0,1865700
2022-04-07,6742.2998046875,6760.64990234375,6597.60009765625,6618.35009765625,6618.35009765625,1277600
2022-04-08,6665.89990234375,6783.7998046875,6649.4501953125,6755.5498046875,6755.5498046875,997200
2022-04-11,6768.60009765625,6825.64990234375,6751.4501953125,6774.89990234375,6774.89990234375,885300
2022-04-12,6753.10009765625,6760.14990234375,6499.7001953125,6589.25,6589.25,1303500
2022-04-13,6642.39990234375,6702.0498046875,6603.0,6627.0,6627.0,801800
2022-04-18,6624.89990234375,6684.75,6576.7001953125,6648.9501953125,6648.9501953125,876300
2022-04-19,6705.64990234375,6773.10009765625,6508.2998046875,6578.0,6578.0,1102800
2022-04-20,6618.2001953125,6644.14990234375,6517.60009765625,6556.10009765625,6556.10009765625,883200
2022-04-21,6581.85009765625,6601.75,6477.35009765625,6570.2001953125,6570.2001953125,1050800
2022-04-22,6527.9501953125,6554.85009765625,6432.39990234375,6440.64990234375,6440.64990234375,984900
2022-04-25,6322.25,6346.2998046875,6215.39990234375,6256.7998046875,6256.7998046875,1256400
2022-04-26,6309.60009765625,6347.60009765625,6266.4501953125,6336.85009765625,6336.85009765625,791300
2022-04-27,6301.7998046875,6361.35009765625,6222.0,6321.5498046875,6321.5498046875,1056700
2022-04-28,6400.0498046875,6400.0498046875,6293.64990234375,6362.39990234375,6362.39990234375,960100
2022-04-29,6397.39990234375,6422.5498046875,6310.85009765625,6327.2998046875,6327.2998046875,919000
2022-05-02,6272.60009765625,6379.0498046875,6211.85009765625,6363.10009765625,6363.10009765625,831200
2022-05-04,6420.89990234375,6420.89990234375,6140.7998046875,6158.5498046875,6158.5498046875,1112900
2022-05-05,6242.0498046875,6325.89990234375,6179.35009765625,6196.60009765625,6196.60009765625,799200
2022-05-06,6077.2998046875,6095.5498046875,5974.0498046875,6066.0,6066.0,1226500
2022-05-09,5974.35009765625,6019.0498046875,5891.2001953125,5942.7998046875,5942.7998046875,1022900
2022-05-10,5896.89990234375,5938.14990234375,5614.10009765625,5633.85009765625,5633.85009765625,1179300
2022-05-11,5649.2001953125,5734.4501953125,5500.0,5634.14990234375,5634.14990234375,1280600
2022-05-12,5581.75,5616.2998046875,5351.9501953125,5425.89990234375,5425.89990234375,1356100
2022-05-13,5514.5498046875,5564.9501953125,5290.2998046875,5313.0498046875,5313.0498046875,1265600
2022-05-16,5401.5,5484.14990234375,5323.14990234375,5359.9501953125,5359.9501953125,1002100
2022-05-17,5447.0,5745.2001953125,5438.0498046875,5727.4501953125,5727.4501953125,1797600
2022-05-18,5770.25,5775.10009765625,5674.5498046875,5708.9501953125,5708.9501953125,1211700
2022-05-19,5567.14990234375,5580.2998046875,5429.5498046875,5476.25,5476.25,1199200
2022-05-20,5649.9501953125,5716.10009765625,5606.2998046875,5706.35009765625,5706.35009765625,1314600
2022-05-23,5491.2001953125,5491.2001953125,5199.25,5241.60009765625,5241.60009765625,2873400
2022-05-24,5262.2998046875,5311.75,5160.10009765625,5180.2998046875,5180.2998046875,1494900
2022-05-25,5205.4501953125,5227.0,5053.2001953125,5079.25,5079.25,1384100
2022-05-26,5124.35009765625,5239.10009765625,4954.2998046875,5214.75,5214.75,1791000
2022-05-27,5295.10009765625,5316.75,5160.39990234375,5211.5,5211.5,1178200
2022-05-30,5238.0498046875,5297.89990234375,5192.2998046875,5264.0498046875,5264.0498046875,1033900
2022-05-31,5243.7998046875,5390.85009765625,5219.60009765625,5332.75,5332.75,2621400
2022-06-01,5350.89990234375,5399.9501953125,5285.9501953125,5336.7001953125,5336.7001953125,1169200
2022-06-02,5344.5498046875,5407.10009765625,5308.85009765625,5397.5498046875,5397.5498046875,1043200
2022-06-03,5445.7998046875,5460.39990234375,5314.7998046875,5328.7998046875,5328.7998046875,867700
2022-06-06,5284.85009765625,5399.5,5249.39990234375,5388.64990234375,5388.64990234375,1004400
2022-06-07,5352.2998046875,5391.85009765625,5314.75,5340.85009765625,5340.85009765625,831700
2022-06-08,5366.4501953125,5398.0,5324.85009765625,5348.2001953125,5348.2001953125,764300
2022-06-09,5302.2001953125,5348.9501953125,5234.64990234375,5278.2001953125,5278.2001953125,811000
2022-06-10,5204.2001953125,5220.60009765625,5153.10009765625,5199.9501953125,5199.9501953125,1030300
2022-06-13,5105.60009765625,5106.39990234375,4977.7001953125,5000.0,5000.0,1018600
2022-06-14,5056.0,5107.64990234375,4968.4501953125,5018.2998046875,5018.2998046875,1012900
2022-06-15,4992.5498046875,5036.2998046875,4964.5498046875,4982.2998046875,4982.2998046875,779700
